OBJECTID,SRNS1,DECLARED,ROADNAME,LOCALNAME,ALTNAME,ALT2NAME,RMACLASS,Shape__Length,GlobalID
18687,A300,MIDLAND HIGHWAY,MIDLAND HIGHWAY,VICTORIA-CALDER IN RAMP,   ,   ,AH,23.4348079939491,de5061aa-7c2b-4001-8b00-62b34d299a94
18688,B500,GREAT ALPINE ROAD,GREAT ALPINE ROAD,GREAT ALPINE ROAD,   ,   ,AH,43623.5609994512,1614afab-96e6-4231-a14e-83278a39ce9d
18689,B500,GREAT ALPINE ROAD,GREAT ALPINE ROAD,GREAT ALPINE ROAD,   ,   ,AH,34.2658232034126,70f75f69-d685-41ef-a186-017edfff2a14
18690,B500,GREAT ALPINE ROAD,GREAT ALPINE ROAD,GREAT ALPINE ROAD,   ,   ,AH,64.2594574207738,38a6c385-b77d-484c-b433-37b9026e373d
18691,B500,GREAT ALPINE ROAD,GREAT ALPINE ROAD,GREAT ALPINE ROAD,   ,   ,AH,4574.79198982305,ec60ae4c-42af-4ae3-a7ad-15ed75ee668a
18692,B500,GREAT ALPINE ROAD,GREAT ALPINE ROAD,GREAT ALPINE ROAD,   ,   ,AH,570.519161490112,f8019383-24bc-4931-9cbc-6190feb32c90
18693,B500,GREAT ALPINE ROAD,GREAT ALPINE ROAD,GREAT ALPINE ROAD,   ,   ,AH,69.1872644878499,d2eb7416-17f7-4104-acfd-21b2c67f24f2
18694,B500,GREAT ALPINE ROAD,GREAT ALPINE ROAD,GREAT ALPINE ROAD,   ,   ,AH,107.17886875422,81469d49-989b-429c-ac98-6a3dbd2772c5
18695,B500,GREAT ALPINE ROAD,GREAT ALPINE ROAD,GREAT ALPINE ROAD,   ,   ,AH,21780.2014393672,5d1692f6-7479-4a18-969a-c0dacf966840
18696,B500,GREAT ALPINE ROAD,GREAT ALPINE ROAD,GREAT ALPINE ROAD,   ,   ,AH,22971.4241710979,bff8cb1c-76d9-43f4-b644-477a8141d285
18697,B500,GREAT ALPINE ROAD,GREAT ALPINE ROAD,GREAT ALPINE ROAD,   ,   ,AH,23.2683057496038,b6098b54-1fc0-451b-bde7-547b2516e71e
18698,B500,GREAT ALPINE ROAD,GREAT ALPINE ROAD,GREAT ALPINE ROAD,   ,   ,AH,83159.4440301249,22509ba8-92a5-4dbe-b1c2-768d1ab01f26
18699,B500,GREAT ALPINE ROAD,GREAT ALPINE ROAD,GREAT ALPINE ROAD,   ,   ,AH,20992.2018564923,5f51f3bd-4815-4d53-a5f5-722abf7adc21
18700,B500,GREAT ALPINE ROAD,GREAT ALPINE ROAD,GREAT ALPINE ROAD,   ,   ,AH,40.1035698084587,761fea1b-d7d5-4272-9c19-4b6bc53567d0
18701,B500,GREAT ALPINE ROAD,GREAT ALPINE ROAD,GREAT ALPINE ROAD,   ,   ,AH,66.7661207180917,7faae32e-834a-4671-8677-1821926edd87
18702,B500,GREAT ALPINE ROAD,GREAT ALPINE ROAD,GREAT ALPINE ROAD,   ,   ,AH,95650.2842097326,2e693d5e-9d3f-48af-97f5-dc8fcbdab16b
18703,C148,MORTLAKE-ARARAT ROAD,MORTLAKE-ARARAT ROAD,MORTLAKE-ARARAT ROAD,ARARAT-WARRNAMBOOL ROAD,ARARAT-MORTLAKE ROAD,AO,40419.5867386702,8690f7cd-79f9-470e-bfb9-b0caf8c23498
18704,C148,MORTLAKE-ARARAT ROAD,MORTLAKE-ARARAT ROAD,MORTLAKE-ARARAT ROAD,ARARAT-WARRNAMBOOL ROAD,ARARAT-MORTLAKE ROAD,AO,31532.7103631813,10cfb2a6-95c8-488b-b4dd-2c182762b92c
18705,C103,MOE-GLENGARRY ROAD,MOE-GLENGARRY ROAD,GLENGARRY WEST ROAD,   ,   ,AO,7634.30257360921,5a9e4699-a180-4a14-ab6f-2ef3927db53e
18706,C111,BARRABOOL ROAD,BARRABOOL ROAD,BARRABOOL ROAD,   ,   ,AO,2463.62731201011,0b29e886-1684-436c-9569-ea617096dbe7
18707,N,LODDON VALLEY HIGHWAY,LODDON VALLEY HIGHWAY,EAGLEHAWK ROAD,   ,   ,AH,156.321468203773,204b2fb6-44f4-4c50-93c6-cde90f76a6a2
18708,N,LODDON VALLEY HIGHWAY,LODDON VALLEY HIGHWAY,EAGLEHAWK ROAD,   ,   ,AH,111.246505386218,a2531cea-17c6-4015-a121-d594be2f2c60
18709,N,SEAFORD ROAD,SEAFORD ROAD,SEAFORD ROAD,   ,   ,AO,2984.23562920296,c6b9b913-452b-41be-8e72-b200bb622d02
18710,C702,MELTON-WERRIBEE ROAD,MELTON-WERRIBEE ROAD,HOPKINS ROAD,   ,   ,AO,29.9826255865164,135292fc-0099-489e-8091-48dc6fe1f3ca
18711,C702,MELTON-WERRIBEE ROAD,MELTON-WERRIBEE ROAD,HOPKINS ROAD,   ,   ,AO,29.8400788399049,6dec202e-7e12-481c-9160-24c791453937
18712,C702,MELTON-WERRIBEE ROAD,MELTON-WERRIBEE ROAD,HOPKINS ROAD,   ,   ,AO,578.554159397664,835c814c-1b73-41b6-8066-750be2903abc
18713,C702,MELTON-WERRIBEE ROAD,MELTON-WERRIBEE ROAD,HOPKINS ROAD,   ,   ,AO,178.14772947981,c64e14ed-c6eb-4cbc-b78b-a5c59f8aeaa2
18714,C702,MELTON-WERRIBEE ROAD,MELTON-WERRIBEE ROAD,HOPKINS ROAD,   ,   ,AO,39.6748094997471,bcf2b55b-fb31-40e4-8cda-e15637999a3d
18715,C702,MELTON-WERRIBEE ROAD,MELTON-WERRIBEE ROAD,HOPKINS ROAD,   ,   ,AO,321.897762051784,30d6f433-fe4f-4bc2-8260-209ee49d9ed5
18716,C702,MELTON-WERRIBEE ROAD,MELTON-WERRIBEE ROAD,HOPKINS ROAD,   ,   ,AO,268.867385144908,6ad2a2cb-929d-4fae-bdb5-c58240196d1b
18717,C702,MELTON-WERRIBEE ROAD,MELTON-WERRIBEE ROAD,HOPKINS ROAD,   ,   ,AO,6167.57229572546,ff7fa6c3-916f-42fa-9342-8854ca0bb905
18718,C702,MELTON-WERRIBEE ROAD,MELTON-WERRIBEE ROAD,HOPKINS ROAD,   ,   ,AO,183.105764530608,010d71ab-03d2-4f19-9b84-ff60e6f467ba
18719,C702,MELTON-WERRIBEE ROAD,MELTON-WERRIBEE ROAD,HOPKINS ROAD,   ,   ,AO,29.966913170965,a0d85759-fc30-4baf-90c9-f48cb4b34178
18720,C702,MELTON-WERRIBEE ROAD,MELTON-WERRIBEE ROAD,HOPKINS ROAD,   ,   ,AO,54.3842818961919,3dd6d599-cd7a-42bd-b493-93e57372e446
18721,N,WARRANDYTE-KANGAROO GROUND ROAD,WARRANDYTE-KANGAROO GROUND ROAD,KANGAROO GROUND-WARRANDYTE ROAD,   ,   ,AO,419.646750441447,05fb27ad-a7f7-4b37-a804-a10639385551
18722,N,WARRANDYTE-KANGAROO GROUND ROAD,WARRANDYTE-KANGAROO GROUND ROAD,KANGAROO GROUND-WARRANDYTE ROAD,   ,   ,AO,333.577317190204,3fa133d8-1636-4a3e-b832-9a8fece00e3f
18723,N,WARRANDYTE-KANGAROO GROUND ROAD,WARRANDYTE-KANGAROO GROUND ROAD,KANGAROO GROUND-WARRANDYTE ROAD,   ,   ,AO,172.78181147545,1042c668-cd01-40ae-aaa9-366e6433fb5d
18724,N,WARRANDYTE-KANGAROO GROUND ROAD,WARRANDYTE-KANGAROO GROUND ROAD,KANGAROO GROUND-WARRANDYTE ROAD,   ,   ,AO,186.893166757436,5e46bcc3-e011-405a-8bf0-c5f3abe1a4d5
18725,N,WARRANDYTE-KANGAROO GROUND ROAD,WARRANDYTE-KANGAROO GROUND ROAD,KANGAROO GROUND-WARRANDYTE ROAD,   ,   ,AO,1349.88659776925,c447abc0-f2a3-4c9f-9438-3a58b7b35807
18726,N,WARRANDYTE-KANGAROO GROUND ROAD,WARRANDYTE-KANGAROO GROUND ROAD,KANGAROO GROUND-WARRANDYTE ROAD,   ,   ,AO,14.6951087392203,85ad5873-d7aa-437c-8070-5854ad0ba19d
18727,N,WARRANDYTE-KANGAROO GROUND ROAD,WARRANDYTE-KANGAROO GROUND ROAD,KANGAROO GROUND-WARRANDYTE ROAD,   ,   ,AO,113.692018394017,caf8c17d-c723-430d-b505-4bc58458d1bf
18728,N,WARRANDYTE-KANGAROO GROUND ROAD,WARRANDYTE-KANGAROO GROUND ROAD,KANGAROO GROUND-WARRANDYTE ROAD,WARRANDYTE-KANGAROO GROUND ROAD,   ,AO,3921.98862830398,deeeaef1-34c3-4789-9809-c96c0f30622f
18729,N,WARRANDYTE-KANGAROO GROUND ROAD,WARRANDYTE-KANGAROO GROUND ROAD,KANGAROO GROUND-WARRANDYTE ROAD,   ,   ,AO,318.138469854027,1a6f8aee-8a04-4290-b5ab-f16825d96f62
18730,N,NORTHERN ROUTE  ,NORTHERN ROUTE  ,FOOTE STREET,   ,   ,AO,2614.90221467505,39d5b0f9-4e79-4fcb-8288-09d1c6f99b77
18731,N,NORTHERN ROUTE  ,NORTHERN ROUTE  ,FOOTE STREET,   ,   ,AO,2619.86540310374,6c7b993f-09bf-41cd-8f9c-da61bbdfc1f1
18732,C318,KYNETON-TRENTHAM ROAD,KYNETON-TRENTHAM ROAD,TRENTHAM ROAD,   ,   ,AO,9427.74165005063,88caf787-d394-4d16-b90c-82fd0c830616
18733,A79,CALDER HIGHWAY,CALDER HIGHWAY,FIFTEENTH STREET,CALDER HIGHWAY,   ,AH,6200.94454210883,40e49ac9-916c-46e8-9c59-0f4fb0d08be4
18734,C313,BENALLA-WINTON ROAD,BENALLA-WINTON ROAD,HUME IN-BENALLA-WINTON RAMP,   ,   ,AO,52.8616622042057,4c479410-0715-4bfc-b0d6-ab479ef7923a
18735,N,EPSOM ROAD,EPSOM ROAD,EPSOM ROAD,   ,   ,AO,2595.49149969575,29f4708e-a436-4185-b380-e1cec215d284
18736,M31,HUME FREEWAY,HUME FREEWAY,HUME IN-WANGARATTA RAMP,   ,   ,FW,557.115466129348,dacccee0-ee7d-4c8c-adbd-62d6392477ee
18737,M3,EASTLINK  ,EASTLINK  ,WELLINGTON-EASTLINK IN RAMP,   ,   ,FW,423.243146677497,200f10b1-3cbc-49a4-a29e-fbb637b89ab4
18738,C101,BEACONSFIELD-NAR NAR GOON ROAD,BEACONSFIELD-NAR NAR GOON ROAD,BEACONSFIELD-NAR NAR GOON-PRINCES OUT RAMP,   ,   ,AO,26.0588143147961,375f01bd-4a9d-4fef-93c2-8980ad2302b7
18739,N,TRARALGON-MAFFRA ROAD,TRARALGON-MAFFRA ROAD,BOISDALE STREET,   ,   ,AO,18.2026052279054,e17cbd63-3994-4a6f-a5b9-98ca50e8add6
18740,C272,CHARLTON-ST ARNAUD ROAD,CHARLTON-ST ARNAUD ROAD,CHARLTON ROAD,CHARLTON-ST ARNAUD ROAD,ST ARNAUD-CHARLTON ROAD,AO,511.006388683725,a20f686e-20e5-40d5-99d5-abc8a9f6efc5
18741,C155,COLAC-LAVERS HILL ROAD,COLAC-LAVERS HILL ROAD,MAIN ROAD,BEECH FOREST ROAD,   ,AO,1452.05905144606,b4612c23-4fef-4e7c-a81b-771d7600c4da
18742,C136,BELMONT-CORIO ROAD,BELMONT-CORIO ROAD,SHANNON AVENUE,BELMONT-CORIO ROAD,CORIO-BELMONT ROAD,AO,4731.88054696097,45d6f878-bd85-4162-a3ca-ab5b13c65b1b
18743,C136,BELMONT-CORIO ROAD,BELMONT-CORIO ROAD,SHANNON AVENUE,   ,   ,AO,17.5359109846214,b0b877a5-ec5f-4c2c-92cf-3e0c19427daf
18744,C136,BELMONT-CORIO ROAD,BELMONT-CORIO ROAD,SHANNON AVENUE,   ,   ,AO,20.717172682231,37276684-6921-4511-a862-f5abd359cb36
18745,C382,BROADFORD-FLOWERDALE ROAD,BROADFORD-FLOWERDALE ROAD,FITZGERALD STREET,   ,   ,AO,215.808834007102,82beed2d-5332-4775-9e5f-0ac46a7fa75e
18746,N,DOCKLANDS HIGHWAY,DOCKLANDS HIGHWAY,UNNAMED  ,   ,   ,AH,995.69839264984,b57a5d53-e708-4b8c-b2f9-b92211ab313c
18747,N,DOCKLANDS HIGHWAY,DOCKLANDS HIGHWAY,UNNAMED  ,   ,   ,AH,19.6930584238905,4874226b-9873-45f2-b3ab-b563854033a5
18748,N,DOCKLANDS HIGHWAY,DOCKLANDS HIGHWAY,UNNAMED  ,   ,   ,AH,1347.360171839,a9de8c7b-6ab9-4d02-b55b-c63cda7b88ca
18749,C292,DAYLESFORD-BALLARAT ROAD,DAYLESFORD-BALLARAT ROAD,FUSSELL STREET,WATER STREET,BALLARAT-DAYLESFORD ROAD,AO,12.4987593352072,6595f1ca-5047-4abe-8db1-58227af437e1
18750,C338,BENDIGO-TENNYSON ROAD,BENDIGO-TENNYSON ROAD,MIDLAND HIGHWAY,   ,   ,AO,79.7300073006326,0b9d04bf-8795-4ec6-916a-e90fa1bde77b
18751,N,SUNSHINE ROAD,SUNSHINE ROAD,SUNSHINE ROAD,   ,   ,AO,421.177528264512,08ffef9f-bde8-44fd-ae38-daf15d4bf461
18752,N,HUNTINGDALE ROAD,HUNTINGDALE ROAD,CLARENDON AVENUE,   ,   ,AO,238.061529152958,2414e06f-28f6-4d07-bb7e-e5ea4a0d0f6c
18753,C404,CRANBOURNE-NARRE WARREN ROAD,CRANBOURNE-NARRE WARREN ROAD,CAMERON STREET,CRANBOURNE-NARRE WARREN ROAD,NARRE WARREN-CRANBOURNE ROAD,AO,36.8525210023639,d58ccfad-1e05-446a-b0a5-0ac1a007ea1f
18754,C404,CRANBOURNE-NARRE WARREN ROAD,CRANBOURNE-NARRE WARREN ROAD,CAMERON STREET,   ,   ,AO,1593.40524765499,5a7b577e-ab1e-4d36-a9a3-d5cd4eda43b8
18755,C404,CRANBOURNE-NARRE WARREN ROAD,CRANBOURNE-NARRE WARREN ROAD,CAMERON STREET,   ,   ,AO,49.3471057618823,934e6456-bc0e-4997-8d81-bbf303e7aaa5
18756,M11,MORNINGTON PENINSULA FREEWAY,MORNINGTON PENINSULA FREEWAY,FRANKSTON-DANDENONG-PENINSULA LINK IN RAMP,   ,   ,FW,469.037518637054,be035333-0111-4371-8a54-61b9cdeb841d
18757,B160,GLENELG HIGHWAY,GLENELG HIGHWAY,WALKER STREET,GLENELG HIGHWAY,   ,AH,667.975500302621,3ca424e7-7fcb-467a-ad88-c54f84b2e2a0
18758,N,CENTRE ROAD,CENTRE ROAD,POLICE ROAD,DANDENONG ROAD,PRINCES HIGHWAY,AO,17.5809027346593,e149fddc-0651-4f05-8fea-1fb123a5b557
18759,C407,BERWICK-CRANBOURNE ROAD,BERWICK-CRANBOURNE ROAD,THOMPSONS ROAD,   ,   ,AO,44.3483950784941,66ea4c43-7878-4a97-aecb-f2a7a29f9e09
18760,C407,BERWICK-CRANBOURNE ROAD,BERWICK-CRANBOURNE ROAD,THOMPSONS ROAD,   ,   ,AO,42.8849703173555,c4e1dce1-f307-42e9-9656-31511ded6d14
18761,M1,PRINCES FREEWAY EAST,PRINCES FREEWAY EAST,PRINCES IN-OLD GIPPSTOWN RAMP,   ,   ,FW,349.312707346711,69b15a8e-40f4-40a1-a65a-93dce703ef23
18762,M3,EASTLINK  ,EASTLINK  ,EASTLINK OUT-HEATHERTON RAMP,   ,   ,FW,789.420885693076,26b1ede3-356f-4361-b0d5-916b7d7b31b2
18763,N,PRINCES HIGHWAY EAST,PRINCES HIGHWAY EAST,WAVERLEY ROAD,   ,   ,AH,353.995170472877,4af7068d-c016-4443-a04e-029ca23ebf29
18764,C133,PIONEER ROAD,PIONEER ROAD,PIONEER ROAD,   ,   ,AO,2153.13346041247,c771c7e5-a22d-4ac4-aa54-2e05acfc7a1c
18765,A79,CALDER HIGHWAY,CALDER HIGHWAY,DON STREET,CALDER HIGHWAY,   ,AH,882.544986738888,dbde5d88-940b-4130-b7a2-0d3b1f8b6a2d
18766,A79,CALDER HIGHWAY,CALDER HIGHWAY,DON STREET,CALDER HIGHWAY,   ,AH,894.005220729949,d133eae2-9687-4967-b09c-8b29b59dd049
18767,C505,DONNA BUANG ROAD,DONNA BUANG ROAD,BADGER CREEK ROAD,   ,   ,AO,5277.34254317424,67b00126-7a95-4927-9973-61c67fa6f09e
18768,C505,DONNA BUANG ROAD,DONNA BUANG ROAD,BADGER CREEK ROAD,   ,   ,AO,358.514361373117,f4fc4e0e-2a28-46a0-8d7f-3340d37f9890
18769,C521,WANGARATTA-WHITFIELD ROAD,WANGARATTA-WHITFIELD ROAD,MELDRUM STREET,   ,   ,AO,221.846305144796,f4a37ce1-02a9-472b-8169-5f478c12dcbc
18770,N,POLICE ROAD,POLICE ROAD,POLICE ROAD,   ,   ,AO,204.257014896674,98b26188-4aa0-4061-b41e-098c572f94fd
18771,N,POLICE ROAD,POLICE ROAD,POLICE ROAD,   ,   ,AO,215.629328953636,e6992b86-1d36-4c7d-a321-bce4eccd7441
18772,N,POLICE ROAD,POLICE ROAD,POLICE ROAD,   ,   ,AO,479.703116919572,968a570d-e903-4e0a-81d0-564f2b7ac658
18773,N,POLICE ROAD,POLICE ROAD,POLICE ROAD,   ,   ,AO,181.336665545153,fd731396-3f20-477f-ada4-6ba11181b3cb
18774,N,POLICE ROAD,POLICE ROAD,POLICE ROAD,   ,   ,AO,245.312346492318,2908faf4-5da3-4c9e-96b7-d8ad5fef7bfa
18775,N,POLICE ROAD,POLICE ROAD,POLICE ROAD,   ,   ,AO,97.9577334869017,3bcc9773-1486-4d7b-aeee-b86258c3cd2b
18776,N,POLICE ROAD,POLICE ROAD,POLICE ROAD,   ,   ,AO,14.5780056393609,6fedda30-36f7-4f4e-87cb-16b3e9263630
18777,N,POLICE ROAD,POLICE ROAD,POLICE ROAD,   ,   ,AO,254.664610789478,80cc54dd-b9d1-4ee5-92ba-7538731a95fc
18778,N,POLICE ROAD,POLICE ROAD,POLICE ROAD,   ,   ,AO,45.65426403526,4c803b41-92f0-4df3-90fa-b433a0cd50e1
18779,N,POLICE ROAD,POLICE ROAD,POLICE ROAD,   ,   ,AO,20.8189257968117,2252e1b2-5b3b-4021-8eb6-b7a1da49031e
18780,N,POLICE ROAD,POLICE ROAD,POLICE ROAD,DANDENONG ROAD,PRINCES HIGHWAY,AO,3506.53088812425,9423c763-2800-4a26-9420-3975c3772334
18781,M80,WESTERN RING ROAD,WESTERN RING ROAD,PASCOE VALE-WESTERN RING IN RAMP,   ,   ,FW,379.722923065401,c05e3f51-e56e-481f-92ff-bf20ab3ca30c
18782,C114,FOREST ROAD,FOREST ROAD,FOREST-PRINCES OUT RAMP,   ,   ,AO,1352.47314783498,bfcfd767-78ad-4e9d-8476-81c8a62db7e9
18783,C227,DIMBOOLA-RAINBOW ROAD,DIMBOOLA-RAINBOW ROAD,CHARLES STREET,DIMBOOLA-RAINBOW ROAD,RAINBOW-DIMBOOLA ROAD,AO,627.040768712272,1f6d1793-eb38-401f-9618-3ab2ed4b2c6f
18784,N,CHILDS ROAD,CHILDS ROAD,CHILDS ROAD,   ,   ,AO,591.251636653618,2ea70bea-0492-48d5-b96e-f641bb081326
18785,N,CHILDS ROAD,CHILDS ROAD,CHILDS ROAD,   ,   ,AO,2110.46387580869,5c5cca73-7c0f-4c69-8a3d-42d106159fbb
18786,N,CHILDS ROAD,CHILDS ROAD,CHILDS ROAD,   ,   ,AO,20.4808355528588,acf74f98-6942-426a-acbf-48bb16f542b4
18787,N,CHILDS ROAD,CHILDS ROAD,CHILDS ROAD,   ,   ,AO,590.794730764012,9399a974-d2f0-4a75-b53e-7c6276532389
18788,N,CHILDS ROAD,CHILDS ROAD,CHILDS ROAD,   ,   ,AO,25.3579426318343,c67983c2-6236-44a6-9fd0-b8e3074ae237
18789,N,CHILDS ROAD,CHILDS ROAD,CHILDS ROAD,   ,   ,AO,209.607414650467,7dc3f17a-97bb-4267-a19d-d9a36aecefe7
18790,N,CHILDS ROAD,CHILDS ROAD,CHILDS ROAD,   ,   ,AO,213.559190362418,d7530216-3c92-4b03-8309-bccdf587b752
18791,N,CHILDS ROAD,CHILDS ROAD,CHILDS ROAD,   ,   ,AO,20.7005769043073,a87e8d2b-a08d-46da-b827-34d2d76532a6
18792,N,CHILDS ROAD,CHILDS ROAD,CHILDS ROAD,   ,   ,AO,218.271675015919,28c280ee-21f2-498d-a722-f0db9f3a7c7c
18793,N,CHILDS ROAD,CHILDS ROAD,CHILDS ROAD,   ,   ,AO,3648.04568554782,f133ed24-c7a3-4d33-a5be-411b8a8ebd36
18794,N,CHILDS ROAD,CHILDS ROAD,CHILDS ROAD,   ,   ,AO,205.07648806633,94e965f8-d0e5-4740-b447-a65d2e0d241b
18795,N,CHILDS ROAD,CHILDS ROAD,CHILDS ROAD,   ,   ,AO,24.0640319775609,afd8777c-acf9-4576-8f98-dcfc530e0104
18796,B160,GLENELG HIGHWAY,GLENELG HIGHWAY,CASTERTON ROAD,GLENELG HIGHWAY,   ,AH,870.32735324029,4fe4f188-ac52-4215-a2d5-d2a27750879a
18797,C376,CHILTERN-RUTHERGLEN ROAD,CHILTERN-RUTHERGLEN ROAD,CONNESS STREET,CHILTERN-RUTHERGLEN ROAD,RUTHERGLEN-CHILTERN ROAD,AO,13.6371075930302,cc6b6819-c704-4c18-a81d-a37ab40b0fa9
18798,M1,PRINCES FREEWAY EAST,PRINCES FREEWAY EAST,MINERS-PRINCES IN RAMP,   ,   ,FW,189.592648295807,de61755a-c62d-443a-92cb-c43213139c5b
18799,N,CALDER FREEWAY,CALDER FREEWAY,CALDER OUT-CALDER RAMP,   ,   ,FW,104.987672189084,25b45a1e-0393-49e1-a4ee-83d67971a80a
18800,C483,TRARALGON-BALOOK ROAD,TRARALGON-BALOOK ROAD,TRARALGON-BALOOK ROAD,   ,   ,AO,19605.4655187413,c570d7c5-7131-4d3c-a0a0-a14c4f61d2c2
18801,M31,HUME FREEWAY,HUME FREEWAY,WANGARATTA-HUME OUT RAMP,   ,   ,FW,1191.03453359407,6b397874-461d-48e8-a97e-debf0e1daab9
18802,M31,HUME FREEWAY,HUME FREEWAY,HUME IN-MELROSE RAMP,   ,   ,FW,342.61126752715,75633ea8-b114-43c2-93cd-d565b7cf5252
18803,N,DONCASTER-MORDIALLOC ROAD,DONCASTER-MORDIALLOC ROAD,GOVERNOR ROAD,   ,   ,AO,43.7889209119487,c706ff6b-5d97-457f-bbad-33ffe2beaee4
18804,N,DONCASTER-MORDIALLOC ROAD,DONCASTER-MORDIALLOC ROAD,GOVERNOR ROAD,   ,   ,AO,43.5934671851453,31a35391-bfd5-4962-b7b4-855a8c021f47
18805,M79,CALDER FREEWAY,CALDER FREEWAY,CALDER IN-AVENUE OF HONOUR RAMP,   ,   ,FW,641.997356833018,5c070ca5-d896-4c23-9973-bbaa15cb2254
18806,A1,PRINCES HIGHWAY EAST,PRINCES HIGHWAY EAST,THE RIDGE  ,   ,   ,AH,5.66336101754809,da3a2865-44a3-42e1-8f8c-c84c236ca2ec
18807,M1,PRINCES FREEWAY EAST,PRINCES FREEWAY EAST,PRINCES FREEWAY,   ,   ,FW,24207.9983138299,005c1dd6-aa65-42c2-8de6-7650462f094c
18808,M1,PRINCES FREEWAY EAST,PRINCES FREEWAY EAST,PRINCES FREEWAY,   ,   ,FW,1313.90312374976,876096b6-6f7e-46f1-bb17-451cb801bc48
18809,M1,PRINCES FREEWAY EAST,PRINCES FREEWAY EAST,PRINCES FREEWAY,   ,   ,FW,517.687133728371,345b2a43-6b64-4b1d-b200-151c72af5f67
18810,M1,PRINCES FREEWAY EAST,PRINCES FREEWAY EAST,PRINCES FREEWAY,   ,   ,FW,44.6809311184378,a3f8045a-5d35-4ac1-ba9a-5c39e40f79ab
18811,M1,PRINCES FREEWAY EAST,PRINCES FREEWAY EAST,PRINCES FREEWAY,   ,   ,FW,2375.79411636212,75c492c1-aba0-460b-862b-82aa560cdf8c
18812,M1,PRINCES FREEWAY EAST,PRINCES FREEWAY EAST,PRINCES FREEWAY,   ,   ,FW,4162.2729450299,8ea9289f-193e-4d4a-848c-b8a5508feff5
18813,M1,PRINCES FREEWAY EAST,PRINCES FREEWAY EAST,PRINCES FREEWAY,   ,   ,FW,26.1895903993617,13a2e765-3002-4a57-94b6-4c82e8a5871c
18814,M1,PRINCES FREEWAY EAST,PRINCES FREEWAY EAST,PRINCES FREEWAY,   ,   ,FW,2162.50547047377,760aa75e-395f-4925-8c58-68f08027c686
18815,M1,PRINCES FREEWAY EAST,PRINCES FREEWAY EAST,PRINCES FREEWAY,   ,   ,FW,16.9082754327308,a5b75469-194f-46ef-b67c-150f3cb52a3a
18816,M1,PRINCES FREEWAY EAST,PRINCES FREEWAY EAST,PRINCES FREEWAY,   ,   ,FW,35.1817531244454,3fe299ee-1b02-4e03-82db-8ec1a1b8a989
18817,M1,PRINCES FREEWAY EAST,PRINCES FREEWAY EAST,PRINCES FREEWAY,   ,   ,FW,4167.8126541738,251d8fc6-89ab-4136-8d90-edc5cce47d79
18818,M1,PRINCES FREEWAY EAST,PRINCES FREEWAY EAST,PRINCES FREEWAY,   ,   ,FW,30444.6042719591,807947bc-3088-4fd9-897e-6ab24a8237a2
18819,M1,PRINCES FREEWAY EAST,PRINCES FREEWAY EAST,PRINCES FREEWAY,   ,   ,FW,27.6233323488156,6a6ffa16-bc9c-48f0-b155-f400403cd10f
18820,M1,PRINCES FREEWAY EAST,PRINCES FREEWAY EAST,PRINCES FREEWAY,   ,   ,FW,1186.88289946901,b5b5c65a-2f66-4b7c-8e0f-a8627e93dbcd
18821,M1,PRINCES FREEWAY EAST,PRINCES FREEWAY EAST,PRINCES FREEWAY,   ,   ,FW,33.4599011378285,3064d96c-0cb6-4a41-a935-f70dd229d452
18822,M1,PRINCES FREEWAY EAST,PRINCES FREEWAY EAST,PRINCES FREEWAY,   ,   ,FW,4205.24387976787,825d6d18-23ba-443f-b0c0-07ed569929cb
18823,M1,PRINCES FREEWAY EAST,PRINCES FREEWAY EAST,PRINCES FREEWAY,   ,   ,FW,37.8739043884707,d7779716-aa09-4e95-9d04-c2ce39cf90d6
18824,M1,PRINCES FREEWAY EAST,PRINCES FREEWAY EAST,PRINCES FREEWAY,   ,   ,FW,16702.7983617114,d70afa94-5a1a-4f9f-8c73-c6b630b66602
18825,M1,PRINCES FREEWAY EAST,PRINCES FREEWAY EAST,PRINCES FREEWAY,   ,   ,FW,30401.7009760432,42e3c25d-cb21-447f-886e-aef2dfebe804
18826,M1,PRINCES FREEWAY EAST,PRINCES FREEWAY EAST,PRINCES FREEWAY,   ,   ,FW,46.1399521178667,4a2ddac0-d4c5-42b9-ad03-673ec21600f5
18827,M1,PRINCES FREEWAY EAST,PRINCES FREEWAY EAST,PRINCES FREEWAY,   ,   ,FW,11108.2617352346,e41acc2a-3d92-4b6a-9384-44bc0ebd776b
18828,M1,PRINCES FREEWAY EAST,PRINCES FREEWAY EAST,PRINCES FREEWAY,   ,   ,FW,26.8091118843948,911d4c9a-8292-4cf6-9f17-9738d3c54aee
18829,M1,PRINCES FREEWAY EAST,PRINCES FREEWAY EAST,PRINCES FREEWAY,   ,   ,FW,24244.1053272417,d1af36f1-6c2f-4694-b7d1-bf82a8cac067
18830,M1,PRINCES FREEWAY EAST,PRINCES FREEWAY EAST,PRINCES FREEWAY,   ,   ,FW,520.435123957065,5e6179d4-8983-41a5-a44b-d5e8e32e17fe
18831,M1,PRINCES FREEWAY EAST,PRINCES FREEWAY EAST,PRINCES FREEWAY,   ,   ,FW,34.7466954808942,20fb58a1-cbb1-4781-81cf-3d9b975fea0e
18832,M1,PRINCES FREEWAY EAST,PRINCES FREEWAY EAST,PRINCES FREEWAY,   ,   ,FW,697.370796479736,803aa2e0-8091-4c70-b087-1a99efabefb6
